_id,Name,Price,NewPrice,OldPrice,Size,Time,LastBump,Link
66e22f61ef46b9943b92da75,Chrome hearts female tank top dress deadly doll xl X-Large,$699,,,XL,(14 days),about 1 hour ago(14 days),https://www.grailed.com/listings/66531148-chrome-hearts-chrome-hearts-female-tank-top-dress-deadly-doll-xl-x-large?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da76,Hermés Lined JJ Dean Leather Rider Jacket,$7000,,,S,(21 days),about 1 hour ago(21 days),https://www.grailed.com/listings/66144088-chrome-hearts-hermes-lined-jj-dean-leather-rider-jacket?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da77,CHROME HEARTS PATCH PANTS SZ-40 XXXL,$21000,,,40,(28 days),about 1 hour ago(28 days),https://www.grailed.com/listings/65633993-chrome-hearts-chrome-hearts-patch-pants-sz-40-xxxl?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da78,Vintage CHROME HEARTS OG Hoodie Jacket Scroll LINED,$1300,,,L,(14 days),about 1 hour ago(14 days),https://www.grailed.com/listings/66531093-chrome-hearts-x-vintage-vintage-chrome-hearts-og-hoodie-jacket-scroll-lined?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da79,Chrome Hearts Leather Patch Dagger Zipper Sweat Shorts,$1895,,,34,(28 days),about 1 hour ago(28 days),https://www.grailed.com/listings/65633921-chrome-hearts-chrome-hearts-leather-patch-dagger-zipper-sweat-shorts?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da7a,Chrome Hearts magazine Cher,$130,,,OS,(28 days),about 1 hour ago(28 days),https://www.grailed.com/listings/65633896-chrome-hearts-chrome-hearts-magazine-cher?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da7b,CHROME HEARTS XXL CAMO GUNSLINGER BAG,$21500,,,OS,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66906708-chrome-hearts-chrome-hearts-xxl-camo-gunslinger-bag?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da7c,Chrome Hearts Cemetery Pendant,$4450,,,OS,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65633853-chrome-hearts-chrome-hearts-cemetery-pendant?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da7d,Chrome Hearts Three Crosses Logo Beanie,,$699,$777,OS,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66906610-chrome-hearts-chrome-hearts-three-crosses-logo-beanie?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da7e,Chrome Hearts Double Floral ID Bracelet,$4995,,,OS,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65633820-chrome-hearts-chrome-hearts-double-floral-id-bracelet?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da7f,Chrome Hearts Hoodie Tokyo Exclusive,,$900,$1000,S,(13 days),about 2 hours ago(13 days),https://www.grailed.com/listings/66335548-chrome-hearts-chrome-hearts-hoodie-tokyo-exclusive?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da80,Chrome Hearts Cross Pendant Braided Necklace,$2200,,,OS,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65633778-chrome-hearts-chrome-hearts-cross-pendant-braided-necklace?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da81,Chrome Hearts Leather Cross Patch Hat Blue,,$810,$1000,OS,(3 months),about 2 hours ago(3 months),https://www.grailed.com/listings/62460886-chrome-hearts-chrome-hearts-leather-cross-patch-hat-blue?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da82,Chrome Hearts Los Angeles Single Pocket White Tee,,$388,$432,S,(1 day),about 2 hours ago(1 day),https://www.grailed.com/listings/67230334-chrome-hearts-x-designer-x-vintage-chrome-hearts-los-angeles-single-pocket-white-tee?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da83,Chrome Hearts Black Leather Cross Patch 1/1 Carpenter Jeans,$13750,,,32,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65633663-chrome-hearts-chrome-hearts-black-leather-cross-patch-1-1-carpenter-jeans?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da84,Chrome Hearts Matty Boy NinetyNineEyes Pretense The Pretend,$599,,,XS,,about 2 hours ago,https://www.grailed.com/listings/67286565-chrome-hearts-chrome-hearts-matty-boy-ninetynineeyes-pretense-the-pretend?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da85,Chrome Hearts - Vintage - Honolulu Thermal Tank Top,,$171,$215,S,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66903185-chrome-hearts-chrome-hearts-vintage-honolulu-thermal-tank-top?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da86,Chrome Hearts Gallery Dept Grey & Black Cross Patch Jeans,$13750,,,38,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66142761-chrome-hearts-x-gallery-dept-x-levi-s-chrome-hearts-gallery-dept-grey-black-cross-patch-jeans?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da87,Chrome Hearts Vintage NYC Neck Logo Faded Tshirt,$275,,,M,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65633401-chrome-hearts-x-vintage-chrome-hearts-vintage-nyc-neck-logo-faded-tshirt?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da88,Chrome Hearts Neck Logo Baseball Shirt Red/Black,$450,,,XL,,about 2 hours ago,https://www.grailed.com/listings/67286231-chrome-hearts-chrome-hearts-neck-logo-baseball-shirt-red-black?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da89,❌LAST❌ CHROME HEARTS FOTI HORSESHOE CROSS LOGO ZIP UP HOODIE,$655,,,M,,about 2 hours ago,https://www.grailed.com/listings/67286211-chrome-hearts-x-rare-last-chrome-hearts-foti-horseshoe-cross-logo-zip-up-hoodie?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da8a,Chrome Hearts Foti Skull Long Sleeve T-Shirt,,$405,$450,L,(15 days),about 2 hours ago(15 days),https://www.grailed.com/listings/66478395-chrome-hearts-chrome-hearts-foti-skull-long-sleeve-t-shirt?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da8b,Chrome Hearts Tipping Velvet Glasses,$3500,,,OS,,about 2 hours ago,https://www.grailed.com/listings/67286135-chrome-hearts-chrome-hearts-tipping-velvet-glasses?g_aidx=Listing_production&g_aqid=e98d2afe511995434d03aad9974e1231
66e22f61ef46b9943b92da8c,Chrome Hearts Grooming Kit,$1150,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66142465-chrome-hearts-chrome-hearts-grooming-kit?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da8d,Baby Milo X Chrome Heart Tee,$475,,,S,(22 days),about 2 hours ago(22 days),https://www.grailed.com/listings/65976908-bape-x-chrome-hearts-baby-milo-x-chrome-heart-tee?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da8e,Gunslinger strap waist bag,$4000,,,OS,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66905451-chrome-hearts-gunslinger-strap-waist-bag?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da8f,Chrome Hearts Leather Flareney Notebook Cover,$1050,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66142331-chrome-hearts-chrome-hearts-leather-flareney-notebook-cover?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da90,Chrome Hearts Laurie Lynn Stark Small Item Case,$825,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66142216-chrome-hearts-chrome-hearts-laurie-lynn-stark-small-item-case?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da91,Chrome Hearts Grey Black & Red Cross Patch Jeans,$10450,,,32,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66142128-chrome-hearts-chrome-hearts-grey-black-red-cross-patch-jeans?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da92,Chrome hearts heroes project T-shirt,$285,,,S,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791540-chrome-hearts-chrome-hearts-heroes-project-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da93,Chrome hearts red horseshoe hoodie,$695,,,XS,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791472-chrome-hearts-x-vintage-chrome-hearts-red-horseshoe-hoodie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da94,Chrome hearts burgundy dagger tshirt,$310,,,L,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791347-chrome-hearts-x-vintage-chrome-hearts-burgundy-dagger-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da95,Chrome hearts thermal beanie,$444,,,OS,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791550-chrome-hearts-chrome-hearts-thermal-beanie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da96,Chrome hearts Las Vegas Faded T-shirt,$285,,,S,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791546-chrome-hearts-x-vintage-chrome-hearts-las-vegas-faded-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da97,Chrome hearts Tbar flare sweatpants,$605,,,32,(22 days),about 2 hours ago(22 days),https://www.grailed.com/listings/65929618-chrome-hearts-chrome-hearts-tbar-flare-sweatpants?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da98,Chrome hearts horseshoe cross logo tshirt,$444,,,XL,(22 days),about 2 hours ago(22 days),https://www.grailed.com/listings/65929392-chrome-hearts-chrome-hearts-horseshoe-cross-logo-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da99,Chrome Hearts Heavy Leather Briefcase,$5200,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66142064-chrome-hearts-chrome-hearts-heavy-leather-briefcase?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da9a,Chrome hearts vertical triple cross T-shirt,$415,,,S,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791581-chrome-hearts-x-vintage-chrome-hearts-vertical-triple-cross-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da9b,Chrome hearts retro cycle hoodie,$790,,,M,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791563-chrome-hearts-chrome-hearts-retro-cycle-hoodie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da9c,Chrome hearts yellow dagger T-shirt,$240,,,M,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791533-chrome-hearts-chrome-hearts-yellow-dagger-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da9d,Chrome hearts matty boy structure hoodie,$630,,,M,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791485-chrome-hearts-chrome-hearts-matty-boy-structure-hoodie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da9e,Chrome hearts neon eye chart T-shirt,$355,,,S,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66791432-chrome-hearts-chrome-hearts-neon-eye-chart-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92da9f,Chrome hearts USA long sleeve tshirt,$555,,,M,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66790415-chrome-hearts-chrome-hearts-usa-long-sleeve-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa0,Chrome hearts silver dagger T-shirt,$385,,,S,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66768207-chrome-hearts-x-vintage-chrome-hearts-silver-dagger-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa1,Chrome hearts sex records hat,$490,,,OS,(18 days),about 2 hours ago(18 days),https://www.grailed.com/listings/66316212-chrome-hearts-chrome-hearts-sex-records-hat?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa2,Vintage Chrome Hearts eye chart tshirt,$365,,,S,(9 days),about 2 hours ago(9 days),https://www.grailed.com/listings/66735195-chrome-hearts-vintage-chrome-hearts-eye-chart-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa3,Chrome hearts vintage foti tshirt,$235,,,M,(18 days),about 2 hours ago(18 days),https://www.grailed.com/listings/66316208-chrome-hearts-x-vintage-chrome-hearts-vintage-foti-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa4,Chrome hearts vertical “FU” hoodie,$655,,,S,(18 days),about 2 hours ago(18 days),https://www.grailed.com/listings/66316201-chrome-hearts-chrome-hearts-vertical-fu-hoodie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa5,Chrome hearts horseshoe cemetery T-shirt,,$355,$395,S,(20 days),about 2 hours ago(20 days),https://www.grailed.com/listings/66184868-chrome-hearts-chrome-hearts-horseshoe-cemetery-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa6,Chrome hearts Hollywood cross beanie,$480,,,OS,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674508-chrome-hearts-chrome-hearts-hollywood-cross-beanie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa7,Chrome hearts Logo socks,$210,,,OS,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674497-chrome-hearts-chrome-hearts-logo-socks?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa8,Chrome hearts space T-shirt,$380,,,XL,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674556-chrome-hearts-chrome-hearts-space-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daa9,Chrome hearts Los Angeles horseshoe T-shirt,$365,,,M,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674539-chrome-hearts-chrome-hearts-los-angeles-horseshoe-t-shirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daaa,Chrome hearts multicolor tshirt,$365,,,L,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674576-chrome-hearts-chrome-hearts-multicolor-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daab,Chrome hearts cross thermal long sleeve,$475,,,M,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674570-chrome-hearts-chrome-hearts-cross-thermal-long-sleeve?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daac,Chrome Hearts Green Horseshoe Logo Pocket Tshirt,$365,,,S,(11 days),about 2 hours ago(11 days),https://www.grailed.com/listings/66674551-chrome-hearts-chrome-hearts-green-horseshoe-logo-pocket-tshirt?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daad,Chrome hearts horseshoe beanie,$460,,,OS,(15 days),about 2 hours ago(15 days),https://www.grailed.com/listings/66488179-chrome-hearts-chrome-hearts-horseshoe-beanie?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daae,Chrome hearts red dagger long sleeve,$470,,,M,(15 days),about 2 hours ago(15 days),https://www.grailed.com/listings/66487100-chrome-hearts-chrome-hearts-red-dagger-long-sleeve?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92daaf,Chrome Hearts Matty Boy Chomper Hoodie - SIZE S,,$450,$500,S,(1 day),about 2 hours ago(1 day),https://www.grailed.com/listings/67223648-chrome-hearts-x-designer-x-matty-boy-chrome-hearts-matty-boy-chomper-hoodie-size-s?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92dab0,Chrome Hearts Camo Snat Pack,$4400,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66141848-chrome-hearts-chrome-hearts-camo-snat-pack?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92dab1,Chrome Hearts Zip Wallet,$2900,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66141739-chrome-hearts-chrome-hearts-zip-wallet?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92dab2,Matty boy Chomper sweatshort,$3500,,,32,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66904810-chrome-hearts-matty-boy-chomper-sweatshort?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92dab3,Chrome Hearts Multi Cross Patch Zip Wallet,$4700,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66141616-chrome-hearts-chrome-hearts-multi-cross-patch-zip-wallet?g_aidx=Listing_production&g_aqid=b3e2715757b94cd201623b4349175d2f
66e22f61ef46b9943b92dab4,Chrome Hearts Black Multicolor Cross Patch Roller Belt,$13750,,,38,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529446-chrome-hearts-chrome-hearts-black-multicolor-cross-patch-roller-belt?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dab5,Chrome Hearts Zip Top Triple Cross Patch Bag,$7950,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66141478-chrome-hearts-chrome-hearts-zip-top-triple-cross-patch-bag?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dab6,LEATHER FLEUR KNEE CARPENTER PANTS,$7200,,,32,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529395-chrome-hearts-leather-fleur-knee-carpenter-pants?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dab7,Chrome Hearts Sweats Anti Dote Medium,$699,,,32,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529334-chrome-hearts-chrome-hearts-sweats-anti-dote-medium?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dab8,Double knee sex records shorts,$12000,,,33,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66904605-chrome-hearts-double-knee-sex-records-shorts?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dab9,Chrome Hearts Osaka Fuck You Cross shirt,$250,,,S,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529207-chrome-hearts-chrome-hearts-osaka-fuck-you-cross-shirt?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92daba,Chrome hearts king Taco camo hat,$610,,,OS,,about 2 hours ago,https://www.grailed.com/listings/67285281-chrome-hearts-chrome-hearts-king-taco-camo-hat?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dabb,Chrome Hearts Red Patch Cow Slides EU 41,$1639,,,8,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65632520-chrome-hearts-chrome-hearts-red-patch-cow-slides-eu-41?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dabc,KING TACO SNAPBACK HAT,,$477,$530,OS,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529097-chrome-hearts-king-taco-snapback-hat?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dabd,NEW 2024 - MIAMI LEATHER CROSS HAT,,$1080,$1200,OS,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529081-chrome-hearts-new-2024-miami-leather-cross-hat?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dabe,St.Barth exclusive blue camo orange cross patch shorts,$9000,,,31,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66904111-chrome-hearts-st-barth-exclusive-blue-camo-orange-cross-patch-shorts?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dabf,Chrome Heart Glasses Handkerchief,,$128,$350,OS,(23 days),about 2 hours ago(23 days),https://www.grailed.com/listings/65901682-chrome-hearts-chrome-heart-glasses-handkerchief?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac0,VINTAGE CROSS HORSESHOE THERMAL BEANIE,,$319,$355,OS,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66529009-chrome-hearts-vintage-cross-horseshoe-thermal-beanie?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac1,MATTY BOY JAPANESE RELEASE LUST SEAFOAM CREWNECK,,$490,$545,S,(14 days),about 2 hours ago(14 days),https://www.grailed.com/listings/66528998-chrome-hearts-matty-boy-japanese-release-lust-seafoam-crewneck?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac2,CHROME HEARTS CEMETERY CAP,$420,,,OS,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66903988-chrome-hearts-chrome-hearts-cemetery-cap?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac3,Chrome Hearts Green & Black Horseshoe Logo Hoodie,$935,,,L,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65632331-chrome-hearts-chrome-hearts-green-black-horseshoe-logo-hoodie?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac4,rare CHROME HEARTS brown leather black Cross Dagger zip dress M,,$2995,$3590,S,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65632315-chrome-hearts-rare-chrome-hearts-brown-leather-black-cross-dagger-zip-dress-m?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac5,Chrome Hearts Poster,,$270,$300,OS,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65632269-chrome-hearts-chrome-hearts-poster?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac6,Chrome Hearts Flare Drawstring Bag,$4300,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66140536-chrome-hearts-chrome-hearts-flare-drawstring-bag?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac7,CHROME HEARTS SIDE BAG,,$8550,$9500,OS,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66903788-chrome-hearts-chrome-hearts-side-bag?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac8,Chrome Hearts Zebra Print Taka Mini Shoulder Bag,$9200,,,OS,(21 days),about 2 hours ago(21 days),https://www.grailed.com/listings/66140368-chrome-hearts-chrome-hearts-zebra-print-taka-mini-shoulder-bag?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dac9,Red leather cross patch cobra racing jacket,$6700,,,S,(7 days),about 2 hours ago(7 days),https://www.grailed.com/listings/66903699-chrome-hearts-red-leather-cross-patch-cobra-racing-jacket?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92daca,Chrome Hearts Blue Cross Patch Vintage French Work Pants,$11000,,,36,(28 days),about 2 hours ago(28 days),https://www.grailed.com/listings/65632096-chrome-hearts-chrome-hearts-blue-cross-patch-vintage-french-work-pants?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dacb,Chrome Hearts - Resurectum Glasses - Crystal,,$651,$995,OS,(about 2 months),about 2 hours ago(about 2 months),https://www.grailed.com/listings/64160420-chrome-hearts-chrome-hearts-resurectum-glasses-crystal?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dacc,Chrome hearts green dagger T-shirt,,$184,$234,S,(about 17 hours),about 2 hours ago(about 17 hours),https://www.grailed.com/listings/67244868-chrome-hearts-x-vintage-chrome-hearts-green-dagger-t-shirt?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dacd,Chrome Hearts 90s Vintage Hoodie Jacket M or L,$1530,,,L,,about 2 hours ago,https://www.grailed.com/listings/67284741-chrome-hearts-x-vintage-chrome-hearts-90s-vintage-hoodie-jacket-m-or-l?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dace,Chrome Hearts Matty Boy,,$342,$380,M,(8 days),about 2 hours ago(8 days),https://www.grailed.com/listings/66860077-chrome-hearts-chrome-hearts-matty-boy?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dacf,CHROME HEARTS PINK FLUR BAG,,$19035,$21150,OS,(7 days),about 3 hours ago(7 days),https://www.grailed.com/listings/66903452-chrome-hearts-chrome-hearts-pink-flur-bag?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
66e22f61ef46b9943b92dad0,CHROME HEARTS BLOOD OX BUTCHER APRON,$19440,,,OS,(7 days),about 3 hours ago(7 days),https://www.grailed.com/listings/66903448-chrome-hearts-chrome-hearts-blood-ox-butcher-apron?g_aidx=Listing_production&g_aqid=05c5af8de90911d7814a7a5a3e640637
